Practice Id,MID,Date,Dba (Dim Mid),Fee Category,Rate Percent,Rate Amount,MOP___,Total Fees
1234,7205989,12/22/2021,Clinic 1,Interchange,0.0176,$0.20 ,AmEx,$33.52
1234,7205989,12/23/2021,Clinic 1,Interchange,0.026,$0.10 ,AmEx,$32.11
1234,7205989,12/24/2021,Clinic 1,Interchange,0.0165,$0.15 ,AmEx,$17.39
1234,7205989,12/25/2021,Clinic 1,Interchange,0.0115,$0.15 ,AmEx,$9.81
1234,7205989,12/26/2021,Clinic 1,Interchange,0.023,$0.10 ,AmEx,$10.11
1234,7205989,12/27/2021,Clinic 1,Interchange,0.018,$0.10 ,AmEx,$7.32
1234,7205989,12/28/2021,Clinic 1,Interchange,0.022,$0.10 ,AmEx,$5.98
1234,7205989,12/29/2021,Clinic 1,Interchange,0.021,$0.10 ,AmEx,$4.29
1234,7205989,12/30/2021,Clinic 1,Interchange,0.0195,$0.10 ,AmEx,$2.94
1234,7205989,12/31/2021,Clinic 1,Interchange,0.026,$0.10 ,AmEx,$4.09
1234,7205989,1/1/2022,Clinic 1,Interchange,0.022,$0.10 ,AmEx,$1.42
1234,7205989,1/2/2022,Clinic 1,Interchange,0.023,$0.10 ,AmEx,$1.57
1234,7205989,1/3/2022,Clinic 1,Interchange,0.0165,$0.10 ,AmEx,$0.68
1234,7205989,1/4/2022,Clinic 1,Interchange,0.019,$0.10 ,AmEx,$0.39
1234,7205989,1/5/2022,Clinic 1,Interchange,0.026,$0.02 ,AmEx,$0.26
1234,7205989,1/6/2022,Clinic 1,Interchange,0.022,$0.02 ,AmEx,$0.12
1234,7205989,1/7/2022,Clinic 1,Interchange,0.026,$0.02 ,AmEx,$0.07
1234,7205989,1/8/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.00
1234,7205989,1/9/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.00
1234,7205989,1/10/2022,Clinic 1,Interchange,0.007796,$0.00 ,AmEx,$2.73
1234,7205989,1/11/2022,Clinic 1,Interchange,0.007972,$0.00 ,AmEx,$0.83
1234,7205989,1/12/2022,Clinic 1,Interchange,0.008147,$0.00 ,AmEx,$0.75
1234,7205989,1/13/2022,Clinic 1,Interchange,0.008976,$0.00 ,AmEx,$0.57
1234,7205989,1/14/2022,Clinic 1,Interchange,0.009,$0.00 ,AmEx,$0.54
1234,7205989,1/15/2022,Clinic 1,Interchange,0.009256,$0.00 ,AmEx,$0.51
1234,7205989,1/16/2022,Clinic 1,Interchange,0.0096,$0.00 ,AmEx,$0.48
1234,7205989,1/17/2022,Clinic 1,Interchange,0.010806,$0.00 ,AmEx,$0.39
1234,7205989,1/18/2022,Clinic 1,Interchange,0.010857,$0.00 ,AmEx,$0.38
1234,7205989,1/19/2022,Clinic 1,Interchange,0.011667,$0.00 ,AmEx,$1.40
1234,7205989,1/20/2022,Clinic 1,Interchange,0.0128,$0.00 ,AmEx,$1.28
1234,7205989,1/21/2022,Clinic 1,Interchange,0.016218,$0.00 ,AmEx,$6.19
1234,7205989,1/22/2022,Clinic 1,Interchange,0.016475,$0.00 ,AmEx,$3.59
1234,7205989,1/23/2022,Clinic 1,Interchange,0.016482,$0.00 ,AmEx,$3.49
1234,7205989,1/24/2022,Clinic 1,Interchange,0.016697,$0.00 ,AmEx,$2.70
1234,7205989,1/25/2022,Clinic 1,Interchange,0.016854,$0.00 ,AmEx,$2.21
1234,7205989,1/26/2022,Clinic 1,Interchange,0.016984,$0.00 ,AmEx,$1.90
1234,7205989,1/27/2022,Clinic 1,Interchange,0.017286,$0.00 ,AmEx,$1.61
1234,7205989,1/28/2022,Clinic 1,Interchange,0.017917,$0.00 ,AmEx,$1.07
1234,7205989,1/29/2022,Clinic 1,Interchange,0.0184,$0.00 ,AmEx,$0.92
1234,7205989,1/30/2022,Clinic 1,Interchange,0.019429,$0.00 ,AmEx,$0.68
1234,7205989,1/31/2022,Clinic 1,Interchange,0.02,$0.00 ,AmEx,$1.80
1234,7205989,2/1/2022,Clinic 1,Interchange,0.0208,$0.00 ,AmEx,$2.08
1234,7205989,2/2/2022,Clinic 1,Interchange,0.022,$0.00 ,AmEx,$1.32
1234,7205989,2/3/2022,Clinic 1,Interchange,0.024,$0.00 ,AmEx,$0.36
1234,7205989,2/4/2022,Clinic 1,Interchange,0.02775,$0.00 ,AmEx,$0.28
1234,7205989,2/5/2022,Clinic 1,Interchange,0.028,$0.00 ,AmEx,$0.28
1234,7205989,2/6/2022,Clinic 1,Interchange,0.001442,$0.00 ,AmEx,$0.34
1234,7205989,2/7/2022,Clinic 1,Interchange,0.001589,$0.00 ,AmEx,$0.33
1234,7205989,2/8/2022,Clinic 1,Interchange,0.001668,$0.00 ,AmEx,$0.32
1234,7205989,2/9/2022,Clinic 1,Interchange,0.002948,$0.00 ,AmEx,$0.27
1234,7205989,2/10/2022,Clinic 1,Interchange,0.003,$0.00 ,AmEx,$0.27
1234,7205989,2/11/2022,Clinic 1,Interchange,0.003813,$0.00 ,AmEx,$0.26
1234,7205989,2/12/2022,Clinic 1,Interchange,0.005556,$0.00 ,AmEx,$0.25
1234,7205989,2/13/2022,Clinic 1,Interchange,0.008,$0.00 ,AmEx,$0.72
1234,7205989,2/14/2022,Clinic 1,Interchange,0.0096,$0.00 ,AmEx,$0.24
1234,7205989,2/15/2022,Clinic 1,Interchange,0.023,$0.00 ,AmEx,$0.46
1234,7205989,2/16/2022,Clinic 1,Interchange,0.216981,$0.00 ,AmEx,$0.23
1234,7205989,2/17/2022,Clinic 1,Interchange,0.00367,$0.00 ,AmEx,$2.00
1234,7205989,2/18/2022,Clinic 1,Interchange,0.00819,$0.00 ,AmEx,$0.63
1234,7205989,2/19/2022,Clinic 1,Interchange,0.0091,$0.00 ,AmEx,$0.46
1234,7205989,2/20/2022,Clinic 1,Interchange,0.00325,$0.00 ,AmEx,$0.26
1234,7205989,2/21/2022,Clinic 1,Interchange,0.0068,$0.00 ,AmEx,$0.24
1234,7205989,2/22/2022,Clinic 1,Interchange,0.007833,$0.00 ,AmEx,$1.20
1234,7205989,2/23/2022,Clinic 1,Interchange,0.007849,$0.00 ,AmEx,$0.24
1234,7205989,2/24/2022,Clinic 1,Interchange,0.00932,$0.00 ,AmEx,$0.69
1234,7205989,2/25/2022,Clinic 1,Interchange,0.010467,$0.00 ,AmEx,$0.23
1234,7205989,2/26/2022,Clinic 1,Interchange,0.0152,$0.00 ,AmEx,$0.23
1234,7205989,2/27/2022,Clinic 1,Interchange,0.0096,$0.00 ,AmEx,$0.24
1234,7205989,2/28/2022,Clinic 1,Interchange,0.023,$0.00 ,AmEx,$0.23
1234,7205989,3/1/2022,Clinic 1,Interchange,0.01252,$0.00 ,AmEx,$0.31
1234,7205989,3/2/2022,Clinic 1,Interchange,0.018,$0.00 ,AmEx,$0.45
1234,7205989,3/3/2022,Clinic 1,Interchange,0.022,$0.00 ,AmEx,$0.22
1234,7205989,3/4/2022,Clinic 1,Interchange,0.00705,$0.00 ,AmEx,$1.95
1234,7205989,3/5/2022,Clinic 1,Interchange,0.007183,$0.00 ,AmEx,$1.64
1234,7205989,3/6/2022,Clinic 1,Interchange,0.007524,$0.00 ,AmEx,$1.14
1234,7205989,3/7/2022,Clinic 1,Interchange,0.007641,$0.00 ,AmEx,$1.01
1234,7205989,3/8/2022,Clinic 1,Interchange,0.00775,$0.00 ,AmEx,$0.93
1234,7205989,3/9/2022,Clinic 1,Interchange,0.008061,$0.00 ,AmEx,$0.78
1234,7205989,3/10/2022,Clinic 1,Interchange,0.008182,$0.00 ,AmEx,$0.75
1234,7205989,3/11/2022,Clinic 1,Interchange,0.008594,$0.00 ,AmEx,$0.62
1234,7205989,3/12/2022,Clinic 1,Interchange,0.009,$0.00 ,AmEx,$0.54
1234,7205989,3/13/2022,Clinic 1,Interchange,0.009269,$0.00 ,AmEx,$0.51
1234,7205989,3/14/2022,Clinic 1,Interchange,0.009299,$0.00 ,AmEx,$0.52
1234,7205989,3/15/2022,Clinic 1,Interchange,0.0096,$0.00 ,AmEx,$0.48
1234,7205989,3/16/2022,Clinic 1,Interchange,0.009883,$0.00 ,AmEx,$0.44
1234,7205989,3/17/2022,Clinic 1,Interchange,0.01025,$0.00 ,AmEx,$0.82
1234,7205989,3/18/2022,Clinic 1,Interchange,0.010422,$0.00 ,AmEx,$0.42
1234,7205989,3/19/2022,Clinic 1,Interchange,0.010857,$0.00 ,AmEx,$3.80
1234,7205989,3/20/2022,Clinic 1,Interchange,0.011063,$0.00 ,AmEx,$0.38
1234,7205989,3/21/2022,Clinic 1,Interchange,0.011494,$0.00 ,AmEx,$0.35
1234,7205989,3/22/2022,Clinic 1,Interchange,0.011667,$0.00 ,AmEx,$5.25
1234,7205989,3/23/2022,Clinic 1,Interchange,0.012453,$0.00 ,AmEx,$0.33
1234,7205989,3/24/2022,Clinic 1,Interchange,0.012608,$0.00 ,AmEx,$0.32
1234,7205989,3/25/2022,Clinic 1,Interchange,0.0128,$0.00 ,AmEx,$3.52
1234,7205989,3/26/2022,Clinic 1,Interchange,0.014,$0.00 ,AmEx,$2.52
1234,7205989,3/27/2022,Clinic 1,Interchange,0.017417,$0.00 ,AmEx,$0.24
1234,7205989,3/28/2022,Clinic 1,Interchange,0.022,$0.00 ,AmEx,$0.88
1234,7205989,3/29/2022,Clinic 1,Interchange,0.031667,$0.00 ,AmEx,$0.19
1234,7205989,3/30/2022,Clinic 1,Interchange,0.038855,$0.00 ,AmEx,$0.19
1234,7205989,3/31/2022,Clinic 1,Interchange,0.040179,$0.00 ,AmEx,$0.18
1234,7205989,4/1/2022,Clinic 1,Interchange,0.042654,$0.00 ,AmEx,$0.18
1234,7205989,4/2/2022,Clinic 1,Interchange,0.001922,$0.00 ,AmEx,$0.31
1234,7205989,4/3/2022,Clinic 1,Interchange,0.004471,$0.00 ,AmEx,$0.25
1234,7205989,4/4/2022,Clinic 1,Interchange,0.004478,$0.00 ,AmEx,$0.25
1234,7205989,4/5/2022,Clinic 1,Interchange,0.005,$0.00 ,AmEx,$0.75
1234,7205989,4/6/2022,Clinic 1,Interchange,0.022,$0.00 ,AmEx,$0.22
1234,7205989,4/7/2022,Clinic 1,Interchange,0.0005,$0.22 ,AmEx,$46.13
1234,7205989,4/8/2022,Clinic 1,Interchange,0.008,$0.15 ,AmEx,$25.02
1234,7205989,4/9/2022,Clinic 1,Interchange,0.0175,$0.20 ,AmEx,$49.68
1234,7205989,4/10/2022,Clinic 1,Interchange,0.025,$0.10 ,AmEx,$62.18
1234,7205989,4/11/2022,Clinic 1,Interchange,0.0165,$0.15 ,AmEx,$30.98
1234,7205989,4/12/2022,Clinic 1,Interchange,0.021,$0.10 ,AmEx,$31.19
1234,7205989,4/13/2022,Clinic 1,Interchange,0.0115,$0.15 ,AmEx,$17.82
1234,7205989,4/14/2022,Clinic 1,Interchange,0.024,$0.10 ,AmEx,$16.67
1234,7205989,4/15/2022,Clinic 1,Interchange,0.023,$0.10 ,AmEx,$14.54
1234,7205989,4/16/2022,Clinic 1,Interchange,0.0205,$0.10 ,AmEx,$11.93
1234,7205989,4/17/2022,Clinic 1,Interchange,0.0204,$0.10 ,AmEx,$9.33
1234,7205989,4/18/2022,Clinic 1,Interchange,0.0151,$0.10 ,AmEx,$5.17
1234,7205989,4/19/2022,Clinic 1,Interchange,0.0165,$0.15 ,AmEx,$4.35
1234,7205989,4/20/2022,Clinic 1,Interchange,0.0165,$0.10 ,AmEx,$3.82
1234,7205989,4/21/2022,Clinic 1,Interchange,0.0189,$0.10 ,AmEx,$3.04
1234,7205989,4/22/2022,Clinic 1,Interchange,0.0195,$0.10 ,AmEx,$2.96
1234,7205989,4/23/2022,Clinic 1,Interchange,0.0165,$0.10 ,AmEx,$1.81
1234,7205989,4/24/2022,Clinic 1,Interchange,0.0205,$0.10 ,AmEx,$1.33
1234,7205989,4/25/2022,Clinic 1,Interchange,0.0005,$0.22 ,AmEx,$0.91
1234,7205989,4/26/2022,Clinic 1,Interchange,0.0245,$0.10 ,AmEx,$0.96
1234,7205989,4/27/2022,Clinic 1,Interchange,0.0155,$0.04 ,AmEx,$0.44
1234,7205989,4/28/2022,Clinic 1,Interchange,0.016,$0.05 ,AmEx,$0.27
1234,7205989,4/29/2022,Clinic 1,Interchange,0.0205,$0.00 ,AmEx,-$1.85
1234,7205989,4/30/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.00
1234,7205989,5/1/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$2.26
1234,7205989,5/2/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$1.07
1234,7205989,5/3/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$2.63
1234,7205989,5/4/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.52
1234,7205989,5/5/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.03
1234,7205989,5/6/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.42
1234,7205989,5/7/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.07
1234,7205989,5/8/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.01
1234,7205989,5/9/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.07
1234,7205989,5/10/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.46
1234,7205989,5/11/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.09
1234,7205989,5/12/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$1.34
1234,7205989,5/13/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.06
1234,7205989,5/14/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.41
1234,7205989,5/15/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$4.68
1234,7205989,5/16/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$1.58
1234,7205989,5/17/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.12
1234,7205989,5/18/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.44
1234,7205989,5/19/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.08
1234,7205989,5/20/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$3.58
1234,7205989,5/21/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$12.87
1234,7205989,5/22/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.75
1234,7205989,5/23/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.18
1234,7205989,5/24/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$4.10
1234,7205989,5/25/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$3.14
1234,7205989,5/26/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.02
1234,7205989,5/27/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.16
1234,7205989,5/28/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.06
1234,7205989,5/29/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.91
1234,7205989,5/30/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.02
1234,7205989,5/31/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.94
1234,7205989,6/1/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.50
1234,7205989,6/2/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.05
1234,7205989,6/3/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$4.04
1234,7205989,6/4/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.32
1234,7205989,6/5/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.02
1234,7205989,6/6/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$2.29
1234,7205989,6/7/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.39
1234,7205989,6/8/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$23.70
1234,7205989,6/9/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$10.12
1234,7205989,6/10/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.21
1234,7205989,6/11/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$1.17
1234,7205989,6/12/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.88
1234,7205989,6/13/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.21
1234,7205989,6/14/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.08
1234,7205989,6/15/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.23
1234,7205989,6/16/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$8.93
1234,7205989,6/17/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$1.69
1234,7205989,6/18/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$10.47
1234,7205989,6/19/2022,Clinic 1,Interchange,0.0155,$0.10 ,AmEx,$15.52
1234,7205989,6/20/2022,Clinic 1,Interchange,0.0245,$0.15 ,AmEx,$9.71
1234,7205989,6/21/2022,Clinic 1,Interchange,0.0203,$0.10 ,AmEx,$3.20
1234,7205989,6/22/2022,Clinic 1,Interchange,0.0205,$0.10 ,AmEx,$1.43
1234,7205989,6/23/2022,Clinic 1,Interchange,0.0172,$0.10 ,AmEx,$0.98
1234,7205989,6/24/2022,Clinic 1,Interchange,0.0305,$0.10 ,AmEx,$1.09
1234,7205989,6/25/2022,Clinic 1,Interchange,0.0225,$0.00 ,AmEx,-$0.79
1234,7205989,6/26/2022,Clinic 1,Interchange,0.0176,$0.20 ,AmEx,$33.59
1234,7205989,6/27/2022,Clinic 1,Interchange,0.0005,$0.22 ,AmEx,$9.85
1234,7205989,6/28/2022,Clinic 1,Interchange,0.026,$0.10 ,AmEx,$29.13
1234,7205989,6/29/2022,Clinic 1,Interchange,0.0165,$0.15 ,AmEx,$11.72
1234,7205989,6/30/2022,Clinic 1,Interchange,0.0115,$0.15 ,AmEx,$7.21
1234,7205989,7/1/2022,Clinic 1,Interchange,0.021,$0.10 ,AmEx,$8.89
1234,7205989,7/2/2022,Clinic 1,Interchange,0.026,$0.10 ,AmEx,$9.85
1234,7205989,7/3/2022,Clinic 1,Interchange,0.022,$0.10 ,AmEx,$3.13
1234,7205989,7/4/2022,Clinic 1,Interchange,0.023,$0.10 ,AmEx,$2.97
1234,7205989,7/5/2022,Clinic 1,Interchange,0.0105,$0.15 ,AmEx,$1.57
1234,7205989,7/6/2022,Clinic 1,Interchange,0.023,$0.10 ,AmEx,$2.61
1234,7205989,7/7/2022,Clinic 1,Interchange,0.0225,$0.10 ,AmEx,$2.01
1234,7205989,7/8/2022,Clinic 1,Interchange,0.018,$0.10 ,AmEx,$1.10
1234,7205989,7/9/2022,Clinic 1,Interchange,0.0195,$0.10 ,AmEx,$1.18
1234,7205989,7/10/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.00
1234,7205989,7/11/2022,Clinic 1,Interchange,0,$0.00 ,AmEx,$0.00
1234,7205989,7/12/2022,Clinic 1,Interchange,0.0175,$0.00 ,AmEx,-$3.45
1234,7205989,7/13/2022,Clinic 1,Interchange,0.007073,$0.00 ,AmEx,$1.89
1234,7205989,7/14/2022,Clinic 1,Interchange,0.007419,$0.00 ,AmEx,$1.28
1234,7205989,7/15/2022,Clinic 1,Interchange,0.008084,$0.00 ,AmEx,$0.79
1234,7205989,7/16/2022,Clinic 1,Interchange,0.010449,$0.00 ,AmEx,$0.41
1234,7205989,7/17/2022,Clinic 1,Interchange,0.010513,$0.00 ,AmEx,$2.46
1234,7205989,7/18/2022,Clinic 1,Interchange,0.011667,$0.00 ,AmEx,$1.75
1234,7205989,7/19/2022,Clinic 1,Interchange,0.01224,$0.00 ,AmEx,$0.33
1234,7205989,7/20/2022,Clinic 1,Interchange,0.0128,$0.00 ,AmEx,$0.32
1234,7205989,7/21/2022,Clinic 1,Interchange,0.015,$0.00 ,AmEx,$0.27
1234,7205989,7/22/2022,Clinic 1,Interchange,0.002657,$0.00 ,AmEx,$0.28
1234,7205989,7/23/2022,Clinic 1,Interchange,0.003176,$0.00 ,AmEx,$0.27
1234,7205989,7/24/2022,Clinic 1,Interchange,0.003611,$0.00 ,AmEx,$0.26
1234,7205989,7/25/2022,Clinic 1,Interchange,0.004167,$0.00 ,AmEx,$0.25
1234,7205989,7/26/2022,Clinic 1,Interchange,0.006,$0.00 ,AmEx,$0.24
1234,7205989,7/27/2022,Clinic 1,Interchange,0.006154,$0.00 ,AmEx,$0.24
1234,7205989,7/28/2022,Clinic 1,Interchange,0.008,$0.00 ,AmEx,$0.24
1234,7205989,7/29/2022,Clinic 1,Interchange,0.009456,$0.00 ,AmEx,$0.24
1234,7205989,7/30/2022,Clinic 1,Interchange,0.0096,$0.00 ,AmEx,$0.48
1234,7205989,7/31/2022,Clinic 1,Interchange,0.012778,$0.00 ,AmEx,$0.69
1234,7205989,8/1/2022,Clinic 1,Interchange,0.023,$0.00 ,AmEx,$0.23
1234,7205989,8/2/2022,Clinic 1,Interchange,0.031856,$0.00 ,AmEx,$0.23
1234,7205989,8/3/2022,Clinic 1,Interchange,0.003094,$0.00 ,AmEx,$0.26
1234,7205989,8/4/2022,Clinic 1,Interchange,0.004167,$0.00 ,AmEx,$0.25
1234,7205989,8/5/2022,Clinic 1,Interchange,0.004509,$0.00 ,AmEx,$0.25
1234,7205989,8/6/2022,Clinic 1,Interchange,0.006154,$0.00 ,AmEx,$0.48
1234,7205989,8/7/2022,Clinic 1,Interchange,0.0068,$0.00 ,AmEx,$0.96
1234,7205989,8/8/2022,Clinic 1,Interchange,0.007574,$0.00 ,AmEx,$0.24
1234,7205989,8/9/2022,Clinic 1,Interchange,0.007833,$0.00 ,AmEx,$0.48
1234,7205989,8/10/2022,Clinic 1,Interchange,0.008137,$0.00 ,AmEx,$0.24
1234,7205989,8/11/2022,Clinic 1,Interchange,0.00932,$0.00 ,AmEx,$0.69
1234,7205989,8/12/2022,Clinic 1,Interchange,0.0115,$0.00 ,AmEx,$0.23
1234,7205989,8/13/2022,Clinic 1,Interchange,0.0225,$0.00 ,AmEx,$0.46
1234,7205989,8/14/2022,Clinic 1,Interchange,0.016587,$0.00 ,AmEx,$2.96
1234,7205989,8/15/2022,Clinic 1,Interchange,0.018974,$0.00 ,AmEx,$0.74
1234,7205989,8/16/2022,Clinic 1,Interchange,0.019,$0.00 ,AmEx,$0.76
1234,7205989,8/17/2022,Clinic 1,Interchange,0.019429,$0.00 ,AmEx,$1.36
1234,7205989,8/18/2022,Clinic 1,Interchange,0.02,$0.00 ,AmEx,$1.20
1234,7205989,8/19/2022,Clinic 1,Interchange,0.0208,$0.00 ,AmEx,$1.04
1234,7205989,8/20/2022,Clinic 1,Interchange,0.022778,$0.00 ,AmEx,$0.41
1234,7205989,8/21/2022,Clinic 1,Interchange,0.024,$0.00 ,AmEx,$0.36
1234,7205989,8/22/2022,Clinic 1,Interchange,0.028,$0.00 ,AmEx,$0.28
1234,7205989,8/23/2022,Clinic 1,Interchange,0.007796,$0.00 ,AmEx,$0.91
1234,7205989,8/24/2022,Clinic 1,Interchange,0.011078,$0.00 ,AmEx,$0.90
1234,7205989,8/25/2022,Clinic 1,Interchange,0.0205,$0.00 ,AmEx,$0.41
1234,7205989,8/26/2022,Clinic 1,Interchange,0.0096,$0.00 ,AmEx,$0.48
1234,7205989,8/27/2022,Clinic 1,Interchange,0.009921,$0.00 ,AmEx,$0.24
1234,7205989,8/28/2022,Clinic 1,Interchange,0.00975,$0.00 ,AmEx,$0.39
1234,7205989,8/29/2022,Clinic 1,Interchange,0.010833,$0.00 ,AmEx,$0.33
1234,7205989,8/30/2022,Clinic 1,Interchange,0.013,$0.00 ,AmEx,$0.26
1234,7205989,8/31/2022,Clinic 1,Interchange,0.006833,$0.00 ,AmEx,$3.17
1234,7205989,9/1/2022,Clinic 1,Interchange,0.006907,$0.00 ,AmEx,$2.61
1234,7205989,9/2/2022,Clinic 1,Interchange,0.006917,$0.00 ,AmEx,$2.58
1234,7205989,9/3/2022,Clinic 1,Interchange,0.006991,$0.00 ,AmEx,$2.22
1234,7205989,9/4/2022,Clinic 1,Interchange,0.007004,$0.00 ,AmEx,$2.11
1234,7205989,9/5/2022,Clinic 1,Interchange,0.00723,$0.00 ,AmEx,$1.52
1234,7205989,9/6/2022,Clinic 1,Interchange,0.007812,$0.00 ,AmEx,$0.94
1234,7205989,9/7/2022,Clinic 1,Interchange,0.008435,$0.00 ,AmEx,$0.66
1234,7205989,9/8/2022,Clinic 1,Interchange,0.008696,$0.00 ,AmEx,$0.60
1234,7205989,9/9/2022,Clinic 1,Interchange,0.009,$0.00 ,AmEx,$0.54
1234,7205989,9/10/2022,Clinic 1,Interchange,0.0096,$0.00 ,AmEx,$0.48
1234,7205989,9/11/2022,Clinic 1,Interchange,0.009729,$0.00 ,AmEx,$0.47
1234,7205989,9/12/2022,Clinic 1,Interchange,0.01025,$0.00 ,AmEx,$1.23
1234,7205989,9/13/2022,Clinic 1,Interchange,0.010513,$0.00 ,AmEx,$2.87
1234,7205989,9/14/2022,Clinic 1,Interchange,0.010756,$0.00 ,AmEx,$0.38
1234,7205989,9/15/2022,Clinic 1,Interchange,0.010857,$0.00 ,AmEx,$2.66
1234,7205989,9/16/2022,Clinic 1,Interchange,0.011325,$0.00 ,AmEx,$0.37
1234,7205989,9/17/2022,Clinic 1,Interchange,0.011667,$0.00 ,AmEx,$5.60
1234,7205989,9/18/2022,Clinic 1,Interchange,0.01172,$0.00 ,AmEx,$0.34
1234,7205989,9/19/2022,Clinic 1,Interchange,0.012272,$0.00 ,AmEx,$0.33
1234,7205989,9/20/2022,Clinic 1,Interchange,0.012341,$0.00 ,AmEx,$0.33
1234,7205989,9/21/2022,Clinic 1,Interchange,0.012554,$0.00 ,AmEx,$0.32
1234,7205989,9/22/2022,Clinic 1,Interchange,0.0128,$0.00 ,AmEx,$4.80
1234,7205989,9/23/2022,Clinic 1,Interchange,0.013411,$0.00 ,AmEx,$0.30
1234,7205989,9/24/2022,Clinic 1,Interchange,0.014,$0.00 ,AmEx,$1.96
1234,7205989,9/25/2022,Clinic 1,Interchange,0.022,$0.00 ,AmEx,$0.22
1234,7205989,9/26/2022,Clinic 1,Interchange,0.038,$0.00 ,AmEx,$0.19
1234,7205989,9/27/2022,Clinic 1,Interchange,0.001622,$0.00 ,AmEx,$0.33
1234,7205989,9/28/2022,Clinic 1,Interchange,0.003176,$0.00 ,AmEx,$0.81
1234,7205989,9/29/2022,Clinic 1,Interchange,0.003239,$0.00 ,AmEx,$0.27
1234,7205989,9/30/2022,Clinic 1,Interchange,0.003964,$0.00 ,AmEx,$0.26
1234,7205989,10/1/2022,Clinic 1,Interchange,0.003966,$0.00 ,AmEx,$0.26
1234,7205989,10/2/2022,Clinic 1,Interchange,0.004,$0.00 ,AmEx,$0.26
1234,7205989,10/3/2022,Clinic 1,Interchange,0.101351,$0.00 ,AmEx,$0.15
1234,7205989,10/4/2022,Clinic 1,Interchange,0.0096,$0.00 ,AmEx,$0.24
1234,7205989,10/5/2022,Clinic 1,Interchange,0.0005,$0.22 ,AmEx,$50.11
1234,7205989,10/6/2022,Clinic 1,Interchange,0.0175,$0.20 ,AmEx,$53.45
1234,7205989,10/7/2022,Clinic 1,Interchange,0.025,$0.10 ,AmEx,$55.38
1234,7205989,10/8/2022,Clinic 1,Interchange,0.0165,$0.15 ,AmEx,$24.25
1234,7205989,10/9/2022,Clinic 1,Interchange,0.008,$0.15 ,AmEx,$10.16
1234,7205989,10/10/2022,Clinic 1,Interchange,0.024,$0.10 ,AmEx,$18.68
1234,7205989,10/11/2022,Clinic 1,Interchange,0.0204,$0.10 ,AmEx,$13.81
1234,7205989,10/12/2022,Clinic 1,Interchange,0.021,$0.10 ,AmEx,$10.66
